0.7941812,0.3421895
0.48064378,0.43040305
0.42634836,0.49870408
0.34340698,0.5896695
0.5927898,0.11854106
0.16516745,0.42586887
0.1733777,0.38125962
0.15023887,0.35414803
0.4466183,0.6367548
0.3942117,0.9147853
0.4146408,0.83520883
0.7161812,0.39892495
0.71958905,0.5080331
0.5845602,0.48041606
0.47570306,0.6999883
0.8425319,0.5658247
0.15921828,0.6194135
0.871384,0.46346277
0.71792173,0.51127124
0.24969932,0.47315145
0.35265523,0.27968937
0.85987437,0.49044648
0.7376174,0.74708056
0.3245691,0.36673474
0.56468546,0.56873375
0.81629384,0.6041852
0.9091002,0.38411492
0.4695774,0.16459337
0.77325666,0.7360989
0.7045111,0.48107994
0.44920498,0.74339366
0.30941442,0.6677159
0.6252431,0.05852294
0.74190074,0.60928845
0.2970285,0.44258264
0.5576256,0.6432494
0.6536792,0.44584286
0.7931635,0.4473202
0.69723177,0.35555214
0.29536122,0.5019512
0.25696746,0.4116161
0.49732688,0.47231582
0.57129884,0.06744683
0.32619298,0.5174637
0.359596,0.43787572
0.75460863,0.3257474
0.38911963,0.7165348
0.7967261,0.4099183
0.08585712,0.5085723
0.73637235,0.08362949
0.6205521,0.5647642
0.81968397,0.7433416
0.3794928,0.19413278
0.2222791,0.42025146
0.7245198,0.24843076
0.45878354,0.45856142
0.95008034,0.45880815
0.4133638,0.44950876
0.47250152,0.60566914
0.25867036,0.4125237
0.37081265,0.6638907
0.43658423,0.6257387
0.58415407,0.43531847
0.37764943,0.2492083
0.36462802,0.67448467
0.7623075,0.35219738
0.6022671,0.410696
0.14616871,0.58586776
0.34923714,0.6765219
0.71790123,0.55560577
0.6251205,0.33623302
0.37227443,0.6766503
0.45242634,0.60749924
0.5957042,0.73377
0.5023846,0.1763961
0.5909636,0.50438344
0.85539794,0.45824784
0.6439872,0.547848
0.8530845,0.6666539
0.5260582,0.64094114
0.37549844,0.24184754
0.50766635,0.9522233
0.6964656,0.36836398
0.3603976,0.7948613
0.5116164,0.7808892
0.4820405,0.64756835
0.702153,0.78832304
0.55786085,0.6484933
0.23319152,0.5908979
0.85364115,0.5419061
0.42710805,0.63686556
0.57967585,0.6538005
0.6476842,0.30356008
0.550812,0.36182073
0.44609395,0.35593638
0.32290292,0.7511705
0.6175949,0.60573006
0.4129409,0.3400438
0.411335,0.33808386
0.45746958,0.68797904
0.54007673,0.3591978
0.6259104,0.62855804
0.3825042,0.38621625
0.6305164,0.83675086
0.79236126,0.4100092
0.48962823,0.26174244
0.2515695,0.21575293
0.5953249,0.5930645
0.6196745,0.6382923
0.77759767,0.5145838
0.54896253,0.69403005
0.4012638,0.36132145
0.579985,0.5277439
0.65570015,0.49507847
0.036420375,0.6154686
0.42134959,0.70097864
0.18007413,0.5582642
0.5963937,0.3485613
0.55632776,0.093998104
0.52254254,0.59290916
0.5053997,0.45359787
0.81394887,0.42015377
0.41386545,0.41710553
0.4437488,0.797283
0.35150748,0.7714164
0.63296896,0.5855954
0.5805815,0.43600237
0.41092804,0.21893916
0.91656494,0.5319955
0.35519433,0.29300597
0.63453126,0.44336054
0.6680708,0.51936775
0.4204634,0.3620547
0.39658338,0.63785213
0.6064502,0.5845356
0.40042955,0.35044354
0.85795414,0.40161014
0.39192703,0.50015724
0.5772783,0.48118278
0.14740837,0.6306584
0.54184663,0.68905115
0.7193982,0.124241084
0.4283189,0.46881798
0.604717,0.8776187
0.74010205,0.69148725
0.31851828,0.62603927
0.3413844,0.80627227
0.44268802,0.35486645
0.56814605,0.55602026
0.6925874,0.79703903
0.59363145,0.69482774
0.5342267,0.47661564
0.6453254,0.6950903
0.9120035,0.53304327
0.551286,0.64881426
0.6161374,0.64673615
0.4343546,0.5662042
0.47455233,0.73681927
0.81956244,0.6030481
0.5201217,0.8269558
0.5482761,0.36315426
0.32712796,0.8318033
0.4270401,0.14415064
0.62568665,0.67834556
0.7453603,0.20628569
0.56823355,0.74823505
0.31682396,0.17219272
0.34617877,0.36591148
0.21543238,0.45342264
0.7062735,0.51776546
0.31267524,0.55009186
0.8128394,0.4642291
0.4058339,0.24018016
0.87064904,0.33260334
0.32455462,0.7854353
0.5694934,0.7865732
0.70733917,0.7550318
0.26148418,0.6910059
0.24373335,0.5966599
0.53857636,0.66299313
0.57887673,0.054904997
0.528698,0.41672024
0.4471481,0.6893082
0.93127155,0.32543832
0.5707123,0.41862142
0.1479604,0.78081745
0.49358785,0.31274092
0.6724917,0.5916445
0.49364656,0.8903115
0.7099453,0.29274106
0.51468104,0.30336034
0.3784405,0.24692515
0.18910238,0.7042196
0.7175111,0.54826105
0.74805176,0.23543522
0.8532055,0.5719479
0.30840123,0.55089843
0.4027324,0.13686165
0.69878745,0.6997429
0.45545858,0.9314296
0.79626095,0.47157374
0.37512562,0.7390064
0.33400616,0.36292928
0.7978915,0.61165005
0.57388014,0.7156652
0.75018704,0.5817377
0.5811655,0.2469536
0.2689261,0.79135895
0.62382174,0.39441004
0.71063364,0.5997314
0.13628429,0.532444
0.6212971,0.789934
0.95038885,0.3518991
0.4989201,0.24051067
0.84685814,0.7326134
0.22622207,0.63678336
0.25819495,0.32132986
0.2754963,0.48410046
0.6730826,0.2766512
0.20679623,0.51887494
0.5583139,0.2927397
0.62711626,0.053200692
0.20122465,0.68333006
0.48131302,0.7636519
0.6596302,0.15567976
0.55506074,0.74732584
0.5848834,0.28688118
0.40156165,0.5386528
0.7674544,0.3255992
0.2711668,0.52436113
0.8335518,0.5142717
0.47321647,0.3314963
0.12084487,0.7603617
0.35886753,0.72967947
0.58646244,0.6387551
0.4513456,0.6852268
0.6015641,0.12738252
0.6130124,0.4803038
0.36851606,0.4961033
0.9791633,0.49273807
0.28540313,0.28248906
0.3781901,0.57062864
0.60627574,0.8413775
0.56347203,0.28736016
0.14334631,0.47513413
0.33092508,0.4826392
0.7109442,0.20141035
0.62393576,0.22961107
0.34317058,0.30293888
0.4420709,0.38999963
0.3178109,0.5887598
0.6661966,0.5880477
0.29237145,0.7066692
0.70535535,0.51600105
0.13930264,0.5313094
0.31993583,0.92450106
0.8191592,0.6487047
0.4002162,0.6189999
0.35672578,0.75062114
0.033573747,0.6175705
0.55687964,0.09495062
0.34627149,0.417506
0.77167755,0.6619672
0.4104972,0.38020808
0.43930745,0.6469835
0.44937354,0.1848562
0.06330487,0.41896385
0.8079474,0.793464
0.55985117,0.6323288
0.5196779,0.28564036
0.67706215,0.46592465
0.38052028,0.729166
0.66495514,0.6712089
0.5322239,0.49358824
0.29063374,0.58194727
0.5039891,0.6295963
0.35194737,0.6342158
0.7392304,0.3773823
0.06749758,0.64212704
0.1952317,0.61592263
0.62076205,0.64625764
0.5875657,0.41198635
0.6883985,0.5401666
0.8894821,0.46332544
0.43731233,0.7918147
0.38696253,0.2580911
0.439533,0.80112934
0.43512693,0.8115254
0.3119855,0.49294475
0.46829405,0.45756975
0.931684,0.27320564
0.8661934,0.2886956
0.2534374,0.84413
0.4799646,0.40717855
0.09159407,0.40409246
0.77846646,0.5768636
0.5186198,0.85494566
0.8113953,0.5130514
0.19784516,0.59053826
0.3012644,0.40125644
0.7182474,0.39103055
0.93557614,0.26763135
0.24580508,0.86664486
0.34818384,0.436813
0.4850129,0.1988607
0.343919,0.23633829
0.19362196,0.6738075
0.47308877,0.059162855
0.39259702,0.29697144
0.45016745,0.26419544
0.32371643,0.3892124
0.8532928,0.37280947
0.33969772,0.6930342
0.4231935,0.80065894
0.40925023,0.7967349
0.6620854,0.42989
0.25756738,0.3961673
0.5125254,0.5714921
0.9184407,0.6622531
0.38015047,0.3221395
0.29755938,0.50098085
0.5138673,0.32683924
0.6285729,0.23657462
0.3566782,0.33952224
0.59308696,0.45784193
0.64476323,0.3623158
0.18936995,0.21367458
0.2609651,0.723799
0.66083044,0.3958888
0.7336802,0.18764943
0.6676203,0.4446317
0.6996988,0.41960996
0.3119467,0.24284393
0.44097638,0.27113867
0.6748747,0.2800671
0.50170016,0.77539027
0.45220104,0.63341004
0.48394385,0.4306726
0.24647838,0.7779383
0.6594147,0.17700377
0.59247303,0.30594718
0.44691944,0.89821315
0.19127494,0.7789688
0.23561707,0.81189376
0.2989268,0.26269794
0.16649628,0.3001613
0.52500224,0.5132626
0.079428166,0.75847024
0.720914,0.72611064
0.49143162,0.7300056
0.45314687,0.6837426
0.64661497,0.14881149
0.72931445,0.7564504
0.44306126,0.36488244
0.5392831,0.4563606
0.7673209,0.2960655
0.8934273,0.4954033
0.71926033,0.51767206
0.59959507,0.49348208
0.61349094,0.74907494
0.66395986,0.8770469
0.7098037,0.90227824
0.9121076,0.53206366
0.45419627,0.299343
0.48879683,0.99597126
0.3977101,0.4515765
0.63763523,0.3589021
0.69010854,0.4455013
0.054517567,0.5255432
0.11332744,0.46275312
0.8651957,0.2889787
0.21279177,0.38289404
0.58317906,0.7726766
0.27181357,0.63335836
0.15739009,0.44807073
0.41756994,0.7374699
0.31289366,0.32333875
0.79811627,0.26941314
0.5726132,0.35873714
0.3237353,0.6903844
0.51598895,0.5042955
0.61231124,0.10937196
0.6190874,0.18290097
0.35868752,0.78493434
0.67082477,0.2841584
0.48374403,0.52345836
0.7932552,0.34451008
0.30385214,0.43836322
0.25348917,0.65024316
0.8294337,0.32167906
0.72335005,0.25240737
0.82678413,0.48323765
0.2717133,0.35361132
0.36424994,0.13759837
0.63814384,0.26419634
0.58829767,0.15388954
0.89350504,0.5577935
0.6369106,0.4272256
0.3995672,0.6728114
0.25720075,0.7264459
0.4784777,0.62147814
0.48219872,0.6393536
0.8362193,0.36439463
0.5661297,0.28557348
0.7654194,0.29610834
0.45212483,0.587546
0.78532565,0.4064426
0.6615336,0.48662502
0.38815397,0.6592638
0.7311435,0.18977296
0.3932394,0.54295576
0.38789302,0.58446765
0.749611,0.6690007
0.3082521,0.96376276
0.8879022,0.39288095
0.5389801,0.83684283
0.67576796,0.50117123
0.45119554,0.679527
0.81154853,0.4645628
0.27922183,0.63147545
0.59147084,0.6209379
0.60890603,0.8689654
0.71376336,0.42959028
0.1079081,0.48091492
0.2968713,0.95863354
0.64075756,0.6560662
0.7743937,0.18899766
0.7485528,0.58521473
0.6666111,0.37798768
0.3692595,0.06410617
0.75308245,0.7299449
0.58509403,0.56722
0.67727757,0.5919862
0.66374844,0.30840868
0.80463123,0.7899179
0.6730495,0.74816155
0.3728528,0.08428264
0.3021475,0.52404857
0.2784401,0.6447369
0.15743849,0.6413491
0.3325748,0.1890037
0.62001413,0.36818147
0.46976593,0.70696336
0.42565858,0.5962116
0.3627945,0.14220455
0.9186977,0.66209817
0.60311615,0.30863345
0.57655805,0.82391316
0.6448906,0.8157465
0.59865797,0.20530015
0.65764594,0.18923214
0.69953936,0.26506704
0.7608396,0.3309567
0.19267425,0.4427078
0.85066426,0.57261
0.64139515,0.7640239
0.34711838,0.73328626
0.36661434,0.25504446
0.615837,0.7499126
0.21060094,0.35319775
0.59335214,0.36892644
0.3635222,0.47721437
0.49187106,0.39552417
0.62476933,0.3893846
0.69169146,0.541187
0.28414997,0.44941077
0.42592925,0.30149138
0.58478427,0.22417748
0.6163811,0.5676511
0.43038493,0.7613816
0.7066656,0.3534221
0.5402515,0.048541278
0.3466585,0.8041854
0.7634509,0.38149515
0.74808323,0.21602955
0.59626836,0.39356914
0.8492222,0.40336946
0.20887512,0.55827135
0.6312682,0.7401655
0.50926846,0.6659034
0.8456064,0.59357643
0.43764988,0.082951784
0.6384827,0.27662396
0.45157346,0.3905521
0.34189016,0.18924779
0.7294617,0.33709806
0.5161255,0.7860017
0.43587196,0.54557663
0.5399512,0.8193353
0.6653694,0.6703012
0.4605611,0.3591053
0.7313962,0.34632486
0.72406304,0.25162962
0.56272566,0.33602002
0.49032146,0.49017322
0.4454801,0.29969567
0.32349342,0.51006585
0.42391977,0.48489064
0.64393026,0.661904
0.4513181,0.5895628
0.6608751,0.7104019
0.33559608,0.35138452
0.59330744,0.800802
0.8000713,0.31076163
0.46353108,0.2241216
0.5148948,0.7031429
0.43076938,0.65577376
0.5193964,0.25932086
0.7609248,0.4133457
0.28789294,0.69625515
0.461102,0.45475426
0.7529025,0.5073624
0.43045852,0.28296375
0.7057873,0.6359202
0.5846145,0.45813018
0.7574525,0.5863503
0.31873435,0.285838
0.53228,0.3586924
0.5587069,0.90767515
0.7514044,0.7259033
0.5224951,0.50958836
0.45004573,0.5365841
0.70782036,0.4492428
0.64370596,0.5102047
0.12806484,0.4789872
0.44485158,0.32104474
0.41348237,0.39705583
0.18798268,0.7805613
0.74708015,0.48223883
0.525049,0.18406326
0.3611722,0.46913832
0.6405928,0.8397941
0.6727227,0.21239793
0.44179398,0.7970201
0.892804,0.3736729
0.7490201,0.5081962
0.39094102,0.9081046
0.54318005,0.7807667
0.80406475,0.23497981
0.85537344,0.14521936
0.5634354,0.5012367
0.71464795,0.6669495
0.46928418,0.73427486
0.55741954,0.1857841
0.97751904,0.49210617
0.1679011,0.8872509
0.556149,0.86550397
0.7963253,0.36529872
0.47602743,0.4548033
0.7830329,0.6354968
0.22575104,0.29332343
0.15061611,0.6952845
0.5046461,0.41488677
0.34149992,0.61649907
0.92809796,0.44067967
0.67060614,0.5613838
0.5805516,0.34236917
0.35320866,0.85319686
0.37291664,0.0649426
0.30822363,0.62274027
0.37442386,0.7732123
0.34361392,0.5150107
0.5130878,0.5723082
0.30642912,0.22740585
0.6390026,0.44422424
0.46551254,0.73158824
0.7388698,0.37356043
0.37575084,0.7277557
0.5704992,0.3992714
0.46883288,0.3538105
0.07784766,0.2860206
0.49374133,0.06902829
0.43010336,0.35684928
0.672685,0.5387043
0.8023084,0.42063814
0.48736486,0.52549696
0.47765693,0.6102876
0.878054,0.5223046
0.5121686,0.59741175
0.23722744,0.5569501
0.59868634,0.7694602
0.8075717,0.35962284
0.3897426,0.22726333
0.16305783,0.58034956
0.8776297,0.71907663
0.6805654,0.628015
0.7072068,0.45359483
0.49311268,0.6779909
0.42141488,0.48762837
0.54348004,0.08816019
0.08250409,0.7183307
0.56990176,0.60897255
0.83037776,0.32090795
1.0,0.4962814
0.22739947,0.57352436
0.7912721,0.22469649
0.24383926,0.39508918
0.41230214,0.81495667
0.5775823,0.40753698
0.7972654,0.33740485
0.37387797,0.40033296
0.24929711,0.15780655
0.41330162,0.758999
0.6876865,0.82939863
0.4394274,0.2781179
0.7704228,0.8464045
0.62357086,0.49470055
0.5628979,0.24054325
0.38946694,0.27435884
0.2974431,0.3988945
0.23293918,0.52715385
0.8845763,0.2519154
0.65364015,0.720018
0.4185555,0.79833233
0.51417375,0.3391654
0.44504228,0.32084155
0.94266754,0.40209728
0.4239002,0.309241
0.79525614,0.7064724
0.5450133,0.27666152
0.60215604,0.30143392
0.22144887,0.7142228
0.58836687,0.36224186
0.7425334,0.14601225
0.32034835,0.42021596
0.18884656,0.6670237
0.31341088,0.48863575
0.26451424,0.5645231
0.2928685,0.6943508
0.54651,0.60667014
0.4046518,0.3171593
0.6874769,0.24134043
0.22506067,0.2515272
0.7042426,0.47632256
0.54303604,0.25116
0.7509696,0.22178844
0.21475771,0.84031415
0.602722,0.6924977
0.18312514,0.21638796
0.16274723,0.60643536
0.49101,0.115330994
0.52538574,0.881887
0.41577932,0.48750603
0.7783041,0.5161249
0.55516493,0.4140225
0.69344705,0.28468788
0.4973327,0.15039143
0.57359755,0.38246796
0.69129264,0.59214944
0.17256993,0.5093234
0.6254869,0.19276059
0.35113657,0.42267907
0.9074076,0.32017678
0.7227862,0.32893628
0.5247201,0.59416586
0.77598226,0.26937604
0.43937996,0.24304911
0.6991986,0.87042755
0.49044442,0.35746992
0.35740474,0.74080104
0.18379956,0.35474896
0.8354975,0.50633633
0.43548653,0.6382659
0.6836541,0.3315099
0.15868461,0.6149391
0.6214815,0.35200518
0.45684242,0.24253842
0.1295079,0.40637535
0.545761,0.39275497
0.21405125,0.35410058
0.58084667,0.6544243
0.41429302,0.69082934
0.57414114,0.72048783
0.5429879,0.05486527
0.8178243,0.172559
0.6903373,0.4061847
0.66018236,0.6162114
0.6457254,0.6158852
0.5502757,0.287825
0.3901816,0.85256946
0.69586825,0.5455589
0.6741166,0.38360265
0.30401546,0.4325387
0.4909206,0.20251846
0.8292769,0.4770134
0.33088577,0.64189637
0.3286546,0.76821244
0.11712596,0.73051524
0.13276061,0.3117609
0.6937907,0.3601296
0.59118265,0.6543872
0.31354707,0.1684874
0.28008854,0.39136928
0.27167135,0.24073324
0.57445073,0.7829302
0.71002614,0.44850093
0.33225626,0.45896128
0.46770787,0.34343696
0.4328392,0.7406914
0.39256883,0.4609337
0.6603578,0.5858054
0.6543322,0.25610176
0.87362933,0.3258841
0.27922767,0.55010825
0.640153,0.0025484562
0.72366935,0.52891237
0.40589768,0.03732434
0.63689244,0.412957
0.36260316,0.5363177
0.61174244,0.541734
0.29037377,0.39510772
0.3479284,0.6515399
0.633584,0.47906542
0.84389293,0.40489906
0.68099684,0.30892786
0.5140523,0.31980067
0.48915774,0.99551296
0.47641072,0.36371756
0.9314147,0.3249094
0.7725266,0.3759504
0.7237371,0.6238296
0.4482393,0.539991
0.25253522,0.7385496
0.21791953,0.5457127
0.5831825,0.5660424
0.2875842,0.8294433
0.44766104,0.7254178
0.6592575,0.30706686
0.6423125,0.5728578
0.7534994,0.3302669
0.45593545,0.7196673
0.15714863,0.7347806
0.52661383,0.6082098
0.45280033,0.939522
0.48939377,0.31104118
0.57940197,0.84437555
0.17785093,0.549272
0.4606099,0.56876224
0.32243705,0.84820116
0.28925693,0.6509011
0.23627678,0.49693212
0.5318315,0.49472046
0.42437202,0.33640695
0.087925345,0.40506098
0.59171623,0.16190848
0.8548788,0.6624533
0.39379176,0.65176266
0.40567228,0.6967434
0.55309135,0.39056388
0.6854377,0.11808801
0.1107865,0.33834344
0.4649848,0.13346034
0.32980788,0.39523655
0.5453358,0.7813871
0.85029066,0.6138394
0.5593681,0.09514299
0.3143466,0.59103394
5.066395e-06,0.42207772
0.5363655,0.5937515
0.65004396,0.120949715
0.6925192,0.3079201
0.4380611,0.52881795
0.5831391,0.8875201
0.40699154,0.52397865
0.51247615,0.805146
0.59479797,0.80108935
0.2639398,0.7261026
0.19972077,0.5892375
0.38211155,0.8158314
0.751846,0.30013812
0.8479074,0.22826162
0.5608912,0.29131675
